Region,Period,Value,Status,Units,Magnitude,Series_title_1,Age_group
Canterbury Region,2019.07,34262,P,Number ,0,Actual ,25 - 29
Canterbury Region,2019.08,34243,P,Number ,0,Actual ,25 - 29
Canterbury Region,2019.09,34471,P,Number ,0,Actual ,25 - 29
Canterbury Region,2019.1,34743,P,Number ,0,Actual ,25 - 29
Canterbury Region,2019.11,35139,P,Number ,0,Actual ,25 - 29
Canterbury Region,2019.12,35043,P,Number ,0,Actual ,25 - 29
Canterbury Region,2020.01,34338,P,Number ,0,Actual ,25 - 29
Canterbury Region,2020.02,34393,P,Number ,0,Actual ,25 - 29
Canterbury Region,2020.03,34792,P,Number ,0,Actual ,25 - 29
Canterbury Region,2020.04,34178,P,Number ,0,Actual ,25 - 29
Canterbury Region,2020.05,34205,P,Number ,0,Actual ,25 - 29
Canterbury Region,2020.06,34193,P,Number ,0,Actual ,25 - 29
Canterbury Region,2020.07,34157,P,Number ,0,Actual ,25 - 29
Canterbury Region,2019.05,30946,P,Number ,0,Actual ,30 - 34
Canterbury Region,2019.06,30853,P,Number ,0,Actual ,30 - 34
Canterbury Region,2019.07,30996,P,Number ,0,Actual ,30 - 34
Canterbury Region,2019.08,31231,P,Number ,0,Actual ,30 - 34
Canterbury Region,2019.09,31593,P,Number ,0,Actual ,30 - 34
Canterbury Region,2019.1,31729,P,Number ,0,Actual ,30 - 34
Canterbury Region,2019.11,32063,P,Number ,0,Actual ,30 - 34
Canterbury Region,2019.12,32189,P,Number ,0,Actual ,30 - 34
Canterbury Region,2020.01,31718,P,Number ,0,Actual ,30 - 34
Canterbury Region,2020.02,32134,P,Number ,0,Actual ,30 - 34
Canterbury Region,2020.03,32678,P,Number ,0,Actual ,30 - 34
Canterbury Region,2020.04,32314,P,Number ,0,Actual ,30 - 34
Canterbury Region,2020.05,32498,P,Number ,0,Actual ,30 - 34
Canterbury Region,2020.06,32706,P,Number ,0,Actual ,30 - 34
Canterbury Region,2020.07,32650,P,Number ,0,Actual ,30 - 34
Canterbury Region,2019.05,27698,P,Number ,0,Actual ,35 - 39
Canterbury Region,2019.06,27611,P,Number ,0,Actual ,35 - 39
Canterbury Region,2019.07,27723,P,Number ,0,Actual ,35 - 39
Canterbury Region,2019.08,27877,P,Number ,0,Actual ,35 - 39
Canterbury Region,2019.09,27960,P,Number ,0,Actual ,35 - 39
Canterbury Region,2019.1,28019,P,Number ,0,Actual ,35 - 39
Canterbury Region,2019.11,28263,P,Number ,0,Actual ,35 - 39
Canterbury Region,2019.12,28229,P,Number ,0,Actual ,35 - 39
Canterbury Region,2020.01,27769,P,Number ,0,Actual ,35 - 39
Canterbury Region,2020.02,28084,P,Number ,0,Actual ,35 - 39
Canterbury Region,2020.03,28481,P,Number ,0,Actual ,35 - 39
Canterbury Region,2020.04,28235,P,Number ,0,Actual ,35 - 39
Canterbury Region,2020.05,28397,P,Number ,0,Actual ,35 - 39
Canterbury Region,2020.06,28520,P,Number ,0,Actual ,35 - 39
Canterbury Region,2020.07,28559,P,Number ,0,Actual ,35 - 39
Canterbury Region,2019.05,27117,P,Number ,0,Actual ,40 - 44
Canterbury Region,2019.06,27141,P,Number ,0,Actual ,40 - 44
Canterbury Region,2019.07,27233,P,Number ,0,Actual ,40 - 44
Canterbury Region,2019.08,27238,P,Number ,0,Actual ,40 - 44
Canterbury Region,2019.09,27478,P,Number ,0,Actual ,40 - 44
Canterbury Region,2019.1,27452,P,Number ,0,Actual ,40 - 44
Canterbury Region,2019.11,27702,P,Number ,0,Actual ,40 - 44
Canterbury Region,2019.12,27545,P,Number ,0,Actual ,40 - 44
Canterbury Region,2020.01,26874,P,Number ,0,Actual ,40 - 44
Canterbury Region,2020.02,27187,P,Number ,0,Actual ,40 - 44
Canterbury Region,2020.03,27438,P,Number ,0,Actual ,40 - 44
Canterbury Region,2020.04,27239,P,Number ,0,Actual ,40 - 44
Canterbury Region,2020.05,27308,P,Number ,0,Actual ,40 - 44
Canterbury Region,2020.06,27480,P,Number ,0,Actual ,40 - 44
Canterbury Region,2020.07,27470,P,Number ,0,Actual ,40 - 44
Canterbury Region,2019.05,30635,P,Number ,0,Actual ,45 - 49
Canterbury Region,2019.06,30548,P,Number ,0,Actual ,45 - 49
Canterbury Region,2019.07,30507,P,Number ,0,Actual ,45 - 49
Canterbury Region,2019.08,30543,P,Number ,0,Actual ,45 - 49
Canterbury Region,2019.09,30656,P,Number ,0,Actual ,45 - 49
Canterbury Region,2019.1,30628,P,Number ,0,Actual ,45 - 49
Canterbury Region,2019.11,30786,P,Number ,0,Actual ,45 - 49
Canterbury Region,2019.12,30787,P,Number ,0,Actual ,45 - 49
Canterbury Region,2020.01,30085,P,Number ,0,Actual ,45 - 49
Canterbury Region,2020.02,30378,P,Number ,0,Actual ,45 - 49
Canterbury Region,2020.03,30561,P,Number ,0,Actual ,45 - 49
Canterbury Region,2020.04,30373,P,Number ,0,Actual ,45 - 49
Canterbury Region,2020.05,30419,P,Number ,0,Actual ,45 - 49
Canterbury Region,2020.06,30364,P,Number ,0,Actual ,45 - 49
Canterbury Region,2020.07,30285,P,Number ,0,Actual ,45 - 49
Canterbury Region,2019.05,28587,P,Number ,0,Actual ,50 - 54
Canterbury Region,2019.06,28516,P,Number ,0,Actual ,50 - 54
Canterbury Region,2019.07,28628,P,Number ,0,Actual ,50 - 54
Canterbury Region,2019.08,28682,P,Number ,0,Actual ,50 - 54
Canterbury Region,2019.09,28828,P,Number ,0,Actual ,50 - 54
Canterbury Region,2019.1,28941,P,Number ,0,Actual ,50 - 54
Canterbury Region,2019.11,29148,P,Number ,0,Actual ,50 - 54
Canterbury Region,2019.12,29199,P,Number ,0,Actual ,50 - 54
Canterbury Region,2020.01,28702,P,Number ,0,Actual ,50 - 54
Canterbury Region,2020.02,28970,P,Number ,0,Actual ,50 - 54
Canterbury Region,2020.03,29232,P,Number ,0,Actual ,50 - 54
Canterbury Region,2020.04,29053,P,Number ,0,Actual ,50 - 54
Canterbury Region,2020.05,29184,P,Number ,0,Actual ,50 - 54
Canterbury Region,2020.06,29265,P,Number ,0,Actual ,50 - 54
Canterbury Region,2020.07,29297,P,Number ,0,Actual ,50 - 54
Canterbury Region,2019.05,26403,P,Number ,0,Actual ,55 - 59
Canterbury Region,2019.06,26365,P,Number ,0,Actual ,55 - 59
Canterbury Region,2019.07,26549,P,Number ,0,Actual ,55 - 59
Canterbury Region,2019.08,26600,P,Number ,0,Actual ,55 - 59
Canterbury Region,2019.09,26768,P,Number ,0,Actual ,55 - 59
Canterbury Region,2019.1,26940,P,Number ,0,Actual ,55 - 59
Canterbury Region,2019.11,27024,P,Number ,0,Actual ,55 - 59
Canterbury Region,2019.12,27066,P,Number ,0,Actual ,55 - 59
Canterbury Region,2020.01,26496,P,Number ,0,Actual ,55 - 59
Canterbury Region,2020.02,26570,P,Number ,0,Actual ,55 - 59
Canterbury Region,2020.03,26815,P,Number ,0,Actual ,55 - 59
Canterbury Region,2020.04,26509,P,Number ,0,Actual ,55 - 59
Canterbury Region,2020.05,26617,P,Number ,0,Actual ,55 - 59
Canterbury Region,2020.06,26716,P,Number ,0,Actual ,55 - 59
Canterbury Region,2020.07,26740,P,Number ,0,Actual ,55 - 59
Canterbury Region,2019.05,27461,P,Number ,0,Actual ,60 - 64
Canterbury Region,2019.06,19623,P,Number ,0,Actual ,60 - 64
Canterbury Region,2019.07,19778,P,Number ,0,Actual ,60 - 64
Canterbury Region,2019.08,19849,P,Number ,0,Actual ,60 - 64
Canterbury Region,2019.09,20073,P,Number ,0,Actual ,60 - 64
Canterbury Region,2019.1,20184,P,Number ,0,Actual ,60 - 64
Canterbury Region,2019.11,20395,P,Number ,0,Actual ,60 - 64
Canterbury Region,2019.12,20511,P,Number ,0,Actual ,60 - 64
Canterbury Region,2020.01,20149,P,Number ,0,Actual ,60 - 64
Canterbury Region,2020.02,20478,P,Number ,0,Actual ,60 - 64
Canterbury Region,2020.03,20606,P,Number ,0,Actual ,60 - 64
Canterbury Region,2020.04,20471,P,Number ,0,Actual ,60 - 64
Canterbury Region,2020.05,20506,P,Number ,0,Actual ,60 - 64
Canterbury Region,2020.06,20562,P,Number ,0,Actual ,60 - 64
Canterbury Region,2020.07,20501,P,Number ,0,Actual ,60 - 64
Canterbury Region,2019.05,13743,P,Number ,0,Actual ,65 +
Canterbury Region,2019.06,13769,P,Number ,0,Actual ,65 +
Canterbury Region,2019.07,13669,P,Number ,0,Actual ,65 +
Canterbury Region,2019.08,13734,P,Number ,0,Actual ,65 +
Canterbury Region,2019.09,14081,P,Number ,0,Actual ,65 +
Canterbury Region,2019.1,14192,P,Number ,0,Actual ,65 +
Canterbury Region,2019.11,14532,P,Number ,0,Actual ,65 +
Canterbury Region,2019.12,14733,P,Number ,0,Actual ,65 +
Canterbury Region,2020.01,13632,P,Number ,0,Actual ,65 +
Canterbury Region,2020.02,14094,P,Number ,0,Actual ,65 +
Canterbury Region,2020.03,14359,P,Number ,0,Actual ,65 +
Canterbury Region,2020.04,13744,P,Number ,0,Actual ,65 +
Canterbury Region,2020.05,13830,P,Number ,0,Actual ,65 +
Canterbury Region,2020.06,13950,P,Number ,0,Actual ,65 +
Canterbury Region,2020.07,13995,P,Number ,0,Actual ,65 +
Canterbury Region,2019.05,614,P,Number ,0,Actual ,Under 15
Canterbury Region,2019.06,603,P,Number ,0,Actual ,Under 15
Canterbury Region,2019.07,621,P,Number ,0,Actual ,Under 15
Canterbury Region,2019.08,604,P,Number ,0,Actual ,Under 15
Canterbury Region,2019.09,604,P,Number ,0,Actual ,Under 15
Canterbury Region,2019.1,657,P,Number ,0,Actual ,Under 15
Canterbury Region,2019.11,631,P,Number ,0,Actual ,Under 15
Canterbury Region,2019.12,706,P,Number ,0,Actual ,Under 15
Canterbury Region,2020.01,706,P,Number ,0,Actual ,Under 15
Canterbury Region,2020.02,643,P,Number ,0,Actual ,Under 15
Canterbury Region,2020.03,609,P,Number ,0,Actual ,Under 15
Canterbury Region,2020.04,500,P,Number ,0,Actual ,Under 15
Canterbury Region,2020.05,491,P,Number ,0,Actual ,Under 15
Canterbury Region,2020.06,480,P,Number ,0,Actual ,Under 15
Canterbury Region,2020.07,516,P,Number ,0,Actual ,Under 15
Gisborne Region,2019.05,1417,P,Number ,0,Actual ,15 - 19
Gisborne Region,2019.06,1365,P,Number ,0,Actual ,15 - 19
Gisborne Region,2019.07,1406,P,Number ,0,Actual ,15 - 19
Gisborne Region,2019.08,1333,P,Number ,0,Actual ,15 - 19
Gisborne Region,2019.09,1315,P,Number ,0,Actual ,15 - 19
Gisborne Region,2019.1,1485,P,Number ,0,Actual ,15 - 19
Gisborne Region,2019.11,1581,P,Number ,0,Actual ,15 - 19
Gisborne Region,2019.12,1911,P,Number ,0,Actual ,15 - 19
Gisborne Region,2020.01,1797,P,Number ,0,Actual ,15 - 19
Gisborne Region,2020.02,1673,P,Number ,0,Actual ,15 - 19
Gisborne Region,2020.03,1603,P,Number ,0,Actual ,15 - 19
Gisborne Region,2020.04,1400,P,Number ,0,Actual ,15 - 19
Gisborne Region,2020.05,1403,P,Number ,0,Actual ,15 - 19
Gisborne Region,2020.06,1481,P,Number ,0,Actual ,15 - 19
Gisborne Region,2020.07,1374,P,Number ,0,Actual ,15 - 19
Gisborne Region,2019.05,2119,P,Number ,0,Actual ,20 - 24
Gisborne Region,2019.06,2073,P,Number ,0,Actual ,20 - 24
Gisborne Region,2019.07,2000,P,Number ,0,Actual ,20 - 24
Gisborne Region,2019.08,1958,P,Number ,0,Actual ,20 - 24
Gisborne Region,2019.09,1958,P,Number ,0,Actual ,20 - 24
Gisborne Region,2019.1,2018,P,Number ,0,Actual ,20 - 24
Gisborne Region,2019.11,2124,P,Number ,0,Actual ,20 - 24
Gisborne Region,2019.12,2221,P,Number ,0,Actual ,20 - 24
Gisborne Region,2020.01,2160,P,Number ,0,Actual ,20 - 24
Gisborne Region,2020.02,2189,P,Number ,0,Actual ,20 - 24
Gisborne Region,2020.03,2207,P,Number ,0,Actual ,20 - 24
Gisborne Region,2020.04,2031,P,Number ,0,Actual ,20 - 24
Gisborne Region,2020.05,2070,P,Number ,0,Actual ,20 - 24
Gisborne Region,2020.06,2150,P,Number ,0,Actual ,20 - 24
Gisborne Region,2020.07,2022,P,Number ,0,Actual ,20 - 24
Gisborne Region,2019.05,2268,P,Number ,0,Actual ,25 - 29
Gisborne Region,2019.06,2241,P,Number ,0,Actual ,25 - 29
Gisborne Region,2019.07,2182,P,Number ,0,Actual ,25 - 29
Gisborne Region,2019.08,2191,P,Number ,0,Actual ,25 - 29
Gisborne Region,2019.09,2190,P,Number ,0,Actual ,25 - 29
Gisborne Region,2019.1,2227,P,Number ,0,Actual ,25 - 29
Gisborne Region,2019.11,2288,P,Number ,0,Actual ,25 - 29
Gisborne Region,2019.12,2312,P,Number ,0,Actual ,25 - 29
Gisborne Region,2020.01,2322,P,Number ,0,Actual ,25 - 29
Gisborne Region,2020.02,2340,P,Number ,0,Actual ,25 - 29
Gisborne Region,2020.03,2360,P,Number ,0,Actual ,25 - 29
Gisborne Region,2020.04,2215,P,Number ,0,Actual ,25 - 29
Gisborne Region,2020.05,2245,P,Number ,0,Actual ,25 - 29
Gisborne Region,2020.06,2349,P,Number ,0,Actual ,25 - 29
Gisborne Region,2020.07,2207,P,Number ,0,Actual ,25 - 29
Gisborne Region,2019.05,1983,P,Number ,0,Actual ,30 - 34
Gisborne Region,2019.06,2011,P,Number ,0,Actual ,30 - 34
Gisborne Region,2019.07,2016,P,Number ,0,Actual ,30 - 34
Gisborne Region,2019.08,2015,P,Number ,0,Actual ,30 - 34
Gisborne Region,2019.09,1984,P,Number ,0,Actual ,30 - 34
Gisborne Region,2019.1,2007,P,Number ,0,Actual ,30 - 34
Gisborne Region,2019.11,2055,P,Number ,0,Actual ,30 - 34
Gisborne Region,2019.12,2080,P,Number ,0,Actual ,30 - 34
Gisborne Region,2020.01,2081,P,Number ,0,Actual ,30 - 34
Gisborne Region,2020.02,2128,P,Number ,0,Actual ,30 - 34
Gisborne Region,2020.03,2181,P,Number ,0,Actual ,30 - 34
Gisborne Region,2020.04,2099,P,Number ,0,Actual ,30 - 34
Gisborne Region,2020.05,2130,P,Number ,0,Actual ,30 - 34
Gisborne Region,2020.06,2164,P,Number ,0,Actual ,30 - 34
Gisborne Region,2020.07,2123,P,Number ,0,Actual ,30 - 34
Gisborne Region,2019.05,1881,P,Number ,0,Actual ,35 - 39
Gisborne Region,2019.06,1890,P,Number ,0,Actual ,35 - 39
Gisborne Region,2019.07,1865,P,Number ,0,Actual ,35 - 39
Gisborne Region,2019.08,1858,P,Number ,0,Actual ,35 - 39
Gisborne Region,2019.09,1875,P,Number ,0,Actual ,35 - 39
Gisborne Region,2019.1,1883,P,Number ,0,Actual ,35 - 39
Gisborne Region,2019.11,1923,P,Number ,0,Actual ,35 - 39
Gisborne Region,2019.12,1938,P,Number ,0,Actual ,35 - 39
Gisborne Region,2020.01,1863,P,Number ,0,Actual ,35 - 39
Gisborne Region,2020.02,1919,P,Number ,0,Actual ,35 - 39
Gisborne Region,2020.03,1944,P,Number ,0,Actual ,35 - 39
Gisborne Region,2020.04,1890,P,Number ,0,Actual ,35 - 39
Gisborne Region,2020.05,1908,P,Number ,0,Actual ,35 - 39
Gisborne Region,2020.06,1935,P,Number ,0,Actual ,35 - 39
Gisborne Region,2020.07,1930,P,Number ,0,Actual ,35 - 39
Gisborne Region,2019.05,1946,P,Number ,0,Actual ,40 - 44
Gisborne Region,2019.06,1948,P,Number ,0,Actual ,40 - 44
Gisborne Region,2019.07,1945,P,Number ,0,Actual ,40 - 44
Gisborne Region,2019.08,1958,P,Number ,0,Actual ,40 - 44
Gisborne Region,2019.09,1938,P,Number ,0,Actual ,40 - 44
Gisborne Region,2019.1,1945,P,Number ,0,Actual ,40 - 44
Gisborne Region,2019.11,1993,P,Number ,0,Actual ,40 - 44
Gisborne Region,2019.12,1998,P,Number ,0,Actual ,40 - 44
Gisborne Region,2020.01,1989,P,Number ,0,Actual ,40 - 44
Gisborne Region,2020.02,2000,P,Number ,0,Actual ,40 - 44
Gisborne Region,2020.03,2032,P,Number ,0,Actual ,40 - 44
Gisborne Region,2020.04,1962,P,Number ,0,Actual ,40 - 44
Gisborne Region,2020.05,1977,P,Number ,0,Actual ,40 - 44
Gisborne Region,2020.06,1977,P,Number ,0,Actual ,40 - 44
Gisborne Region,2020.07,1944,P,Number ,0,Actual ,40 - 44
Gisborne Region,2019.05,2251,P,Number ,0,Actual ,45 - 49
Gisborne Region,2019.06,2216,P,Number ,0,Actual ,45 - 49
Gisborne Region,2019.07,2207,P,Number ,0,Actual ,45 - 49
Gisborne Region,2019.08,2181,P,Number ,0,Actual ,45 - 49
Gisborne Region,2019.09,2150,P,Number ,0,Actual ,45 - 49
Gisborne Region,2019.1,2152,P,Number ,0,Actual ,45 - 49
Gisborne Region,2019.11,2171,P,Number ,0,Actual ,45 - 49
Gisborne Region,2019.12,2194,P,Number ,0,Actual ,45 - 49
Gisborne Region,2020.01,2179,P,Number ,0,Actual ,45 - 49
Gisborne Region,2020.02,2173,P,Number ,0,Actual ,45 - 49
Gisborne Region,2020.03,2209,P,Number ,0,Actual ,45 - 49
Gisborne Region,2020.04,2177,P,Number ,0,Actual ,45 - 49
Gisborne Region,2020.05,2201,P,Number ,0,Actual ,45 - 49
Gisborne Region,2020.06,2167,P,Number ,0,Actual ,45 - 49
Gisborne Region,2020.07,2155,P,Number ,0,Actual ,45 - 49
Gisborne Region,2019.05,2058,P,Number ,0,Actual ,50 - 54
Gisborne Region,2019.06,2081,P,Number ,0,Actual ,50 - 54
Gisborne Region,2019.07,2070,P,Number ,0,Actual ,50 - 54
Gisborne Region,2019.08,2063,P,Number ,0,Actual ,50 - 54
Gisborne Region,2019.09,2020,P,Number ,0,Actual ,50 - 54
Gisborne Region,2019.1,2052,P,Number ,0,Actual ,50 - 54
Gisborne Region,2019.11,2079,P,Number ,0,Actual ,50 - 54
Gisborne Region,2019.12,2084,P,Number ,0,Actual ,50 - 54
Gisborne Region,2020.01,2085,P,Number ,0,Actual ,50 - 54
Gisborne Region,2020.02,2104,P,Number ,0,Actual ,50 - 54
Gisborne Region,2020.03,2132,P,Number ,0,Actual ,50 - 54
Gisborne Region,2020.04,2077,P,Number ,0,Actual ,50 - 54
Gisborne Region,2020.05,2078,P,Number ,0,Actual ,50 - 54
Gisborne Region,2020.06,2188,P,Number ,0,Actual ,50 - 54
Gisborne Region,2020.07,2096,P,Number ,0,Actual ,50 - 54
Gisborne Region,2019.05,2094,P,Number ,0,Actual ,55 - 59
Gisborne Region,2019.06,2085,P,Number ,0,Actual ,55 - 59
Gisborne Region,2019.07,2087,P,Number ,0,Actual ,55 - 59
Gisborne Region,2019.08,2064,P,Number ,0,Actual ,55 - 59
Gisborne Region,2019.09,2074,P,Number ,0,Actual ,55 - 59
Gisborne Region,2019.1,2069,P,Number ,0,Actual ,55 - 59
Gisborne Region,2019.11,2070,P,Number ,0,Actual ,55 - 59
Gisborne Region,2019.12,2070,P,Number ,0,Actual ,55 - 59
Gisborne Region,2020.01,2062,P,Number ,0,Actual ,55 - 59
Gisborne Region,2020.02,2059,P,Number ,0,Actual ,55 - 59
Gisborne Region,2020.03,2095,P,Number ,0,Actual ,55 - 59
Gisborne Region,2020.04,2042,P,Number ,0,Actual ,55 - 59
Gisborne Region,2020.05,2058,P,Number ,0,Actual ,55 - 59
Gisborne Region,2020.06,2131,P,Number ,0,Actual ,55 - 59
Gisborne Region,2020.07,2058,P,Number ,0,Actual ,55 - 59
Gisborne Region,2019.05,1669,P,Number ,0,Actual ,60 - 64
Gisborne Region,2019.06,1680,P,Number ,0,Actual ,60 - 64
Gisborne Region,2019.07,1674,P,Number ,0,Actual ,60 - 64
Gisborne Region,2019.08,1670,P,Number ,0,Actual ,60 - 64
Gisborne Region,2019.09,1683,P,Number ,0,Actual ,60 - 64
Gisborne Region,2019.1,1687,P,Number ,0,Actual ,60 - 64
Gisborne Region,2019.11,1721,P,Number ,0,Actual ,60 - 64
Gisborne Region,2019.12,1721,P,Number ,0,Actual ,60 - 64
Gisborne Region,2020.01,1667,P,Number ,0,Actual ,60 - 64
Gisborne Region,2020.02,1693,P,Number ,0,Actual ,60 - 64
Gisborne Region,2020.03,1743,P,Number ,0,Actual ,60 - 64
Gisborne Region,2020.04,1704,P,Number ,0,Actual ,60 - 64
Gisborne Region,2020.05,1702,P,Number ,0,Actual ,60 - 64
Gisborne Region,2020.06,1698,P,Number ,0,Actual ,60 - 64
Gisborne Region,2020.07,1695,P,Number ,0,Actual ,60 - 64
Gisborne Region,2019.05,1413,P,Number ,0,Actual ,65 +
Gisborne Region,2019.06,1421,P,Number ,0,Actual ,65 +
Gisborne Region,2019.07,1403,P,Number ,0,Actual ,65 +
Gisborne Region,2019.08,1402,P,Number ,0,Actual ,65 +
Gisborne Region,2019.09,1434,P,Number ,0,Actual ,65 +
Gisborne Region,2019.1,1441,P,Number ,0,Actual ,65 +
Gisborne Region,2019.11,1456,P,Number ,0,Actual ,65 +
Gisborne Region,2019.12,1446,P,Number ,0,Actual ,65 +
Gisborne Region,2020.01,1363,P,Number ,0,Actual ,65 +
Gisborne Region,2020.02,1409,P,Number ,0,Actual ,65 +
Gisborne Region,2020.03,1472,P,Number ,0,Actual ,65 +
Gisborne Region,2020.04,1382,P,Number ,0,Actual ,65 +
Gisborne Region,2020.05,1439,P,Number ,0,Actual ,65 +
Gisborne Region,2020.06,1476,P,Number ,0,Actual ,65 +
Gisborne Region,2020.07,1425,P,Number ,0,Actual ,65 +
Gisborne Region,2019.05,132,P,Number ,0,Actual ,Under 15
Gisborne Region,2019.06,125,P,Number ,0,Actual ,Under 15
Gisborne Region,2019.07,126,P,Number ,0,Actual ,Under 15
Gisborne Region,2019.08,124,P,Number ,0,Actual ,Under 15
Gisborne Region,2019.09,123,P,Number ,0,Actual ,Under 15
Gisborne Region,2019.1,152,P,Number ,0,Actual ,Under 15
Gisborne Region,2019.11,136,P,Number ,0,Actual ,Under 15
Gisborne Region,2019.12,149,P,Number ,0,Actual ,Under 15
Gisborne Region,2020.01,154,P,Number ,0,Actual ,Under 15
Gisborne Region,2020.02,133,P,Number ,0,Actual ,Under 15
Gisborne Region,2020.03,125,P,Number ,0,Actual ,Under 15
Gisborne Region,2020.04,117,P,Number ,0,Actual ,Under 15
Gisborne Region,2020.05,121,P,Number ,0,Actual ,Under 15
Gisborne Region,2020.06,112,P,Number ,0,Actual ,Under 15
Gisborne Region,2020.07,124,P,Number ,0,Actual ,Under 15
Hawke's Bay Region,2019.05,4414,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2019.06,4297,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2019.07,4297,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2019.08,4134,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2019.09,4208,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2019.1,4338,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2019.11,4738,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2019.12,5812,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2020.01,5301,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2020.02,4988,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2020.03,4558,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2020.04,4214,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2020.05,4167,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2020.06,4015,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2020.07,4033,P,Number ,0,Actual ,15 - 19
Hawke's Bay Region,2019.05,7484,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2019.06,7051,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2019.07,6950,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2019.08,6814,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2019.09,6827,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2019.1,6843,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2019.11,7383,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2019.12,7942,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2020.01,7654,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2020.02,7843,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2020.03,8074,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2020.04,7722,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2020.05,7670,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2020.06,7563,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2020.07,7263,P,Number ,0,Actual ,20 - 24
Hawke's Bay Region,2019.05,8267,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2019.06,7856,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2019.07,7772,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2019.08,7664,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2019.09,7508,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2019.1,7494,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2019.11,8038,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2019.12,8409,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2020.01,8298,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2020.02,8476,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2020.03,8907,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2020.04,8610,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2020.05,8608,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2020.06,8456,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2020.07,8307,P,Number ,0,Actual ,25 - 29
Hawke's Bay Region,2019.05,7330,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2019.06,7056,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2019.07,6949,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2019.08,6859,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2019.09,6787,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2019.1,6768,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2019.11,7202,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2019.12,7466,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2020.01,7376,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2020.02,7574,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2020.03,8042,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2020.04,7902,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2020.05,7970,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2020.06,7895,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2020.07,7734,P,Number ,0,Actual ,30 - 34
Hawke's Bay Region,2019.05,6726,P,Number ,0,Actual ,35 - 39
Hawke's Bay Region,2019.06,6516,P,Number ,0,Actual ,35 - 39
Hawke's Bay Region,2019.07,6409,P,Number ,0,Actual ,35 - 39
Hawke's Bay Region,2019.08,6336,P,Number ,0,Actual ,35 - 39
Hawke's Bay Region,2019.09,6364,P,Number ,0,Actual ,35 - 39
Hawke's Bay Region,2019.1,6324,P,Number ,0,Actual ,35 - 39
Hawke's Bay Region,2019.11,6651,P,Number ,0,Actual ,35 - 39
Hawke's Bay Region,2019.12,6834,P,Number ,0,Actual ,35 - 39
